日付,2021_6_14__13_45_18
年齢,22
性別,男性
右手
スコア(秒),63.79248
時間,手の甲の位置,,手の力_親指,人差し指...
time(s),x,y,z
11.21634,-107.3194, 500.0247, 141.3488
11.2336,-107.3536, 499.9133, 141.3299
11.23881,-107.4114, 499.85, 141.3044
11.24448,-107.4308, 499.7184, 141.2959
11.24985,-107.4043, 499.58, 141.2851
11.25351,-107.4043, 499.58, 141.2851
11.25763,-107.4816, 499.4075, 141.3599
11.26187,-107.4905, 499.28, 141.3237
11.26612,-107.5249, 499.0735, 141.2816
11.27012,-107.543, 498.8517, 141.2792
11.27518,-107.7118, 498.6718, 141.3118
11.27965,-107.756, 498.5951, 141.3478
11.28468,-107.7638, 498.4781, 141.4653
11.28843,-107.8893, 498.4905, 141.6081
11.29281,-107.8893, 498.4905, 141.6081
11.29777,-108.0247, 498.3848, 141.8455
11.30233,-108.1749, 498.4272, 142.0463
11.30681,-108.3597, 498.379, 142.2687
11.31122,-108.5601, 498.3301, 142.503
11.3163,-108.5601, 498.3301, 142.503
11.32059,-108.8206, 498.1563, 142.722
11.32475,-109.1063, 497.9755, 142.9171
11.32986,-110.1985, 497.3252, 143.7387
11.33479,-110.1985, 497.3252, 143.7387
11.3392,-110.643, 496.7459, 143.9518
11.34321,-111.0995, 496.1537, 144.1901
11.34731,-111.6347, 495.6733, 144.5084
11.35235,-112.1297, 495.2198, 144.9363
11.35868,-112.7117, 494.7607, 145.466
11.36798,-112.7117, 494.7607, 145.466
11.37513,-113.2759, 494.3687, 146.0706
11.38082,-113.8596, 494.0446, 146.801
11.38893,-114.4231, 493.6558, 147.5875
11.39854,-115.1329, 493.3493, 148.4846
11.40385,-115.1329, 493.3493, 148.4846
11.41149,-115.8862, 493.1854, 149.4341
11.4198,-116.6358, 492.9293, 150.3254
11.42568,-117.3906, 492.7199, 151.285
11.43353,-117.3906, 492.7199, 151.285
11.44054,-118.2303, 492.6584, 152.3807
11.44638,-119.0489, 492.6819, 153.5435
11.4543,-119.9687, 492.6007, 154.8119
11.46026,-119.9687, 492.6007, 154.8119
11.46733,-120.8758, 492.7144, 156.2075
11.47413,-121.9472, 492.7811, 157.6046
11.48101,-123.0525, 492.8855, 158.9399
11.49124,-123.0525, 492.8855, 158.9399
11.50292,-124.2762, 492.9484, 160.1091
11.50948,-125.4499, 493.3926, 161.494
11.51685,-125.4499, 493.3926, 161.494
11.52426,-127.8283, 494.8948, 164.055
11.53288,-128.8456, 496.0096, 164.9053
11.53902,-128.8456, 496.0096, 164.9053
11.54712,-129.7797, 497.02, 165.5587
11.55516,-130.318, 498.1554, 165.9767
11.56114,-130.7343, 499.2458, 166.3245
11.56912,-131.2469, 500.3164, 166.6592
11.57579,-131.6695, 501.2358, 166.8892
11.58202,-131.6695, 501.2358, 166.8892
11.58852,-132.0189, 502.0379, 167.25
11.59406,-132.3289, 502.6831, 167.4129
11.60194,-132.5638, 503.2447, 167.4244
11.60923,-132.7976, 503.6009, 167.367
11.61527,-132.7976, 503.6009, 167.367
11.62411,-133.1786, 504.1232, 167.1845
11.63114,-133.2115, 504.0873, 167.1714
11.63686,-133.2361, 504.009, 167.0903
11.64454,-133.2361, 504.009, 167.0903
11.65188,-133.3239, 503.902, 166.9643
11.65728,-133.3151, 503.7228, 166.9192
11.66566,-133.1728, 503.4667, 166.8193
11.67129,-133.1489, 503.1666, 166.6814
11.67986,-133.0531, 502.9868, 166.5946
11.68764,-133.0531, 502.9868, 166.5946
11.70742,-132.9825, 502.7017, 166.4968
11.71571,-132.8986, 502.524, 166.4649
11.72361,-132.8537, 502.3039, 166.2804
11.73162,-132.8537, 502.3039, 166.2804
11.73819,-132.8543, 502.1648, 166.1026
11.74662,-132.8721, 502.0057, 166.0708
11.75528,-132.8302, 501.9044, 166.0074
11.76015,-132.8918, 501.8284, 165.9354
11.7678,-132.953, 501.7115, 165.8286
11.77522,-132.801, 501.6946, 165.9214
11.78225,-132.7407, 501.6049, 165.8852
11.78961,-132.763, 501.5285, 165.788
11.79688,-132.7036, 501.3672, 165.8007
11.80389,-132.7036, 501.3672, 165.8007
11.81072,-132.6388, 501.3069, 165.702
11.81712,-132.6152, 501.1691, 165.6587
11.82468,-132.5535, 501.0769, 165.6407
11.83148,-132.5297, 501.0475, 165.6683
11.83837,-132.5224, 501.0273, 165.6328
11.84575,-132.5224, 501.0273, 165.6328
11.85372,-132.4861, 501.0296, 165.5849
11.86082,-132.5193, 501.0471, 165.6039
11.8686,-132.5292, 501.0606, 165.5963
11.87527,-132.5292, 501.0606, 165.5963
11.88146,-132.4963, 501.0236, 165.5443
11.88964,-132.3567, 501.0193, 165.5174
11.8987,-132.2691, 501.0259, 165.5254
11.90461,-132.2247, 501.0191, 165.4858
11.91179,-132.1137, 500.9672, 165.5075
11.91951,-132.1137, 500.9672, 165.5075
11.92475,-131.8656, 500.8954, 165.4628
11.93295,-131.5591, 500.821, 165.3074
11.93913,-130.7638, 500.3209, 165.0201
11.9461,-130.2323, 500.1541, 164.7854
11.95304,-129.6548, 500.1459, 164.5888
11.95854,-128.9762, 500.1107, 164.5303
11.96604,-128.9762, 500.1107, 164.5303
11.97176,-128.1898, 500.0654, 164.454
11.97782,-127.3341, 500.2097, 164.4098
11.98471,-126.4446, 500.4033, 164.3065
11.99027,-125.5152, 500.5784, 164.0582
11.99643,-125.5152, 500.5784, 164.0582
12.00209,-124.5077, 500.7173, 163.6159
12.00893,-123.2498, 500.8975, 163.0473
12.01535,-121.9369, 501.2419, 162.5307
12.02176,-120.5087, 501.3004, 161.9177
12.03912,-120.5087, 501.3004, 161.9177
12.04849,-118.8117, 501.5633, 161.2163
12.05543,-117.0385, 501.6753, 160.5202
12.06305,-114.8523, 501.5756, 159.74
12.06962,-112.6625, 501.2648, 158.9462
12.07678,-112.6625, 501.2648, 158.9462
12.08341,-110.1996, 500.9523, 158.2066
12.08972,-107.4499, 500.3542, 157.5192
12.09779,-104.631, 499.9885, 156.7787
12.10459,-101.4896, 499.2451, 155.9557
12.11334,-98.26794, 498.4296, 155.3765
12.12234,-94.84635, 497.4334, 154.6078
12.12992,-94.84635, 497.4334, 154.6078
12.13638,-91.44142, 496.5856, 153.7789
12.14408,-87.88157, 495.7302, 153.0569
12.15026,-84.50095, 494.6049, 152.3474
12.15929,-84.50095, 494.6049, 152.3474
12.16988,-80.92137, 493.6278, 151.591
12.1794,-77.49882, 492.3882, 150.8191
12.1875,-73.86066, 490.821, 149.7777
12.19287,-70.55047, 490.2093, 149.2902
12.20067,-70.55047, 490.2093, 149.2902
12.20857,-67.1964, 489.3141, 148.6687
12.21494,-64.01105, 489.2178, 148.4268
12.22239,-61.07491, 488.6757, 148.1921
12.22876,-61.07491, 488.6757, 148.1921
12.23724,-58.39739, 488.4709, 148.1526
12.24517,-51.08677, 488.6043, 148.7051
12.25316,-48.92643, 488.4766, 149.0406
12.25969,-47.07959, 488.6628, 148.9745
12.26729,-47.07959, 488.6628, 148.9745
12.27399,-45.29321, 488.9977, 148.7853
12.27927,-43.69115, 489.1956, 148.7364
12.28725,-42.31186, 489.475, 148.65
12.293,-41.08682, 489.7859, 148.3506
12.30011,-40.12355, 490.2419, 148.2754
12.30636,-39.1312, 490.483, 148.2861
12.31238,-39.1312, 490.483, 148.2861
12.32018,-38.30864, 490.712, 148.3009
12.3259,-37.51436, 490.9613, 148.3539
12.33309,-36.62275, 491.3243, 148.474
12.34102,-36.62275, 491.3243, 148.474
12.34709,-35.81787, 491.8205, 148.3811
12.35443,-35.14008, 492.2595, 148.4062
12.36009,-34.42101, 492.6625, 148.4601
12.37959,-33.55123, 493.0518, 148.3447
12.3877,-32.60993, 493.304, 148.375
12.3931,-32.60993, 493.304, 148.375
12.40091,-31.46324, 493.6943, 148.5077
12.40815,-30.14982, 493.8864, 148.6469
12.4136,-28.79052, 494.0758, 148.758
12.42025,-27.32645, 494.2488, 148.6822
12.42548,-27.32645, 494.2488, 148.6822
12.43315,-25.6383, 494.4723, 148.7378
12.44011,-23.88009, 494.6936, 148.7641
12.44526,-21.99322, 495.0071, 148.7903
12.45322,-20.00452, 495.1868, 148.8275
12.45939,-20.00452, 495.1868, 148.8275
12.46731,-15.61356, 495.075, 148.7591
12.47572,-15.61356, 495.075, 148.7591
12.48228,-13.37159, 495.0404, 148.7639
12.4913,-11.02591, 494.864, 148.6696
12.49812,-11.02591, 494.864, 148.6696
12.50386,-8.475694, 494.6625, 148.7023
12.51132,-5.960241, 494.5086, 148.6064
12.52013,-3.494277, 494.0489, 148.5021
12.52598,-0.9087788, 493.5104, 148.4983
12.53401,6.2708, 491.0829, 148.2017
12.54352,8.328872, 490.1269, 147.8795
12.55159,8.328872, 490.1269, 147.8795
12.56139,10.39578, 489.4989, 147.5568
12.57051,12.15642, 488.902, 147.2465
12.57761,13.85301, 488.3116, 146.8711
12.58651,13.85301, 488.3116, 146.8711
12.59151,15.52364, 487.6886, 146.4973
12.59927,17.09156, 487.3709, 146.1332
12.60528,18.53246, 487.2373, 145.8544
12.61249,18.53246, 487.2373, 145.8544
12.61942,19.56499, 487.3753, 145.8367
12.62513,20.5736, 487.3668, 145.8387
12.6343,21.41872, 487.6323, 146.003
12.64305,21.41872, 487.6323, 146.003
12.6494,22.05387, 487.7783, 146.106
12.65649,22.22493, 487.9825, 146.1523
12.66577,22.18327, 488.2284, 146.1198
12.67195,22.19369, 488.4214, 146.1688
12.67933,22.08545, 488.5855, 146.3062
12.68819,22.08545, 488.5855, 146.3062
12.69422,22.09637, 488.7127, 146.2949
12.71626,22.07414, 488.6848, 146.4107
12.72524,22.01137, 488.5578, 146.3705
12.73372,21.94821, 488.4653, 146.2975
12.74291,21.94818, 488.3313, 146.3437
12.74918,21.94818, 488.3313, 146.3437
12.7561,21.91079, 488.1861, 146.4284
12.76294,21.82779, 488.0663, 146.4036
12.76926,21.82956, 487.9482, 146.3897
12.77721,21.83011, 487.8413, 146.3091
12.78408,21.83011, 487.8413, 146.3091
12.79165,21.82012, 487.6728, 146.2734
12.79934,21.81484, 487.5291, 146.2198
12.80603,21.87741, 487.2922, 146.1991
12.81427,21.86505, 487.0521, 146.3157
12.82138,21.86505, 487.0521, 146.3157
12.82646,21.8629, 486.841, 146.2416
12.83469,21.92018, 486.6378, 146.2637
12.84167,22.17113, 485.9156, 146.1233
12.84811,22.32888, 485.7534, 146.0804
12.85624,22.53286, 485.6064, 146.0573
12.86277,22.53286, 485.6064, 146.0573
12.86925,22.88461, 485.3663, 146.0383
12.87777,23.37175, 485.1707, 145.8952
12.88679,23.95731, 484.895, 145.6141
12.89361,24.62553, 484.7063, 145.5228
12.90209,24.62553, 484.7063, 145.5228
12.90881,25.43955, 484.5806, 145.4076
12.91483,26.38972, 484.422, 145.3299
12.92214,27.45805, 484.1457, 145.3844
12.93148,27.45805, 484.1457, 145.3844
12.93953,28.63007, 483.9892, 145.4504
12.94689,29.97544, 483.7239, 145.6236
12.95567,31.3135, 483.5993, 145.7943
12.96333,32.82487, 483.2879, 145.8026
12.97001,34.39434, 483.1365, 145.9545
12.97723,34.39434, 483.1365, 145.9545
12.98298,35.9891, 482.748, 145.9043
12.98971,37.63909, 482.6768, 145.9616
12.99696,39.40845, 482.6259, 145.9749
13.00476,39.40845, 482.6259, 145.9749
13.01237,41.14202, 482.5533, 145.9473
13.02034,42.70589, 482.464, 145.898
13.0258,44.45969, 482.6823, 145.7616
13.04729,46.14679, 482.7331, 145.6461
13.05511,47.74111, 482.9841, 145.5006
13.06062,49.22072, 483.0632, 145.655
13.06838,49.22072, 483.0632, 145.655
13.07654,50.74847, 483.117, 145.7935
13.08425,52.18685, 483.2493, 145.953
13.09134,52.18685, 483.2493, 145.953
13.09795,53.48094, 483.4433, 146.0977
13.10492,54.62757, 483.7592, 146.3145
13.11224,55.70136, 483.9288, 146.5876
13.12019,56.71921, 483.8527, 146.7755
13.12666,57.7133, 484.1878, 146.922
13.13368,58.74062, 484.5513, 147.0211
13.14043,60.84945, 484.9895, 147.2023
13.1455,61.84085, 484.9837, 147.192
13.15325,62.74742, 485.1412, 147.3454
13.15945,63.67509, 485.1957, 147.5193
13.16652,64.53963, 485.3417, 147.7287
13.17316,64.53963, 485.3417, 147.7287
13.17898,65.39011, 485.4141, 148.0287
13.18589,66.23088, 485.389, 148.2573
13.19114,66.95806, 485.2296, 148.4485
13.19944,67.72324, 485.2636, 148.5883
13.20502,68.20064, 485.3885, 148.7394
13.21162,68.20064, 485.3885, 148.7394
13.21914,68.59608, 485.51, 149.0145
13.22433,68.81767, 485.7508, 149.0006
13.23261,68.81157, 485.8651, 149.118
13.23896,68.89526, 486.0699, 149.2388
13.24675,68.89526, 486.0699, 149.2388
13.25497,68.9474, 486.257, 149.3335
13.26089,68.84736, 486.4034, 149.492
13.26878,68.85835, 486.4759, 149.6117
13.27658,68.80193, 486.6562, 149.6682
13.28363,68.81458, 486.6961, 149.8355
13.29113,68.81458, 486.6961, 149.8355
13.29763,68.74277, 486.7539, 149.9625
13.30343,68.63251, 486.8043, 150.05
13.31145,68.57954, 486.9207, 150.1187
13.31921,68.57954, 486.9207, 150.1187
13.32563,68.55252, 486.9727, 150.2384
13.33247,68.4173, 487.0605, 150.3719
13.35357,68.34867, 487.1594, 150.3766
13.36173,68.34867, 487.1594, 150.3766
13.3695,68.34397, 487.2282, 150.4843
13.37691,68.25097, 487.2919, 150.4764
13.38308,68.11979, 487.3599, 150.5286
13.39178,67.9116, 487.4276, 150.6337
13.39914,67.9116, 487.4276, 150.6337
13.40498,67.66016, 487.5259, 150.8018
13.41228,67.21169, 487.643, 151.0235
13.42006,64.90244, 487.3911, 151.9603
13.42513,64.90244, 487.3911, 151.9603
13.43224,63.68416, 487.2821, 152.4312
13.4381,62.19711, 486.7462, 152.9644
13.44552,60.64023, 486.4293, 153.6897
13.45306,58.95295, 486.1344, 154.4252
13.45938,57.17841, 485.9357, 155.1822
13.46908,55.08165, 485.783, 156.147
13.47679,55.08165, 485.783, 156.147
13.48488,53.16815, 485.6532, 157.1158
13.49331,51.15659, 485.7615, 158.1401
13.50222,48.99972, 485.5315, 159.1306
13.51043,46.89458, 485.7345, 160.2893
13.51696,44.94208, 485.8334, 161.3882
13.52355,44.94208, 485.8334, 161.3882
13.53035,43.04909, 485.958, 162.4029
13.53812,41.38808, 486.1989, 163.4553
13.54574,39.84225, 486.5939, 164.6586
13.55342,38.78161, 487.2179, 165.6512
13.55966,38.1469, 487.782, 166.4102
13.56642,38.1469, 487.782, 166.4102
13.57333,37.7979, 488.3991, 167.0849
13.57924,37.67723, 489.043, 167.4897
13.58796,37.61199, 489.5663, 167.9998
13.59406,37.58099, 490.1314, 168.261
13.60213,37.4948, 490.5179, 168.5656
13.60981,37.4948, 490.5179, 168.5656
13.6159,37.65522, 490.9537, 168.7205
13.62381,37.68544, 491.2594, 168.9495
13.63111,37.73087, 491.4613, 169.0099
13.63664,37.81531, 491.6327, 169.034
13.64245,37.83834, 491.5533, 169.0418
13.64872,37.83834, 491.5533, 169.0418
13.66857,37.79015, 491.3555, 169.1278
13.6774,37.86611, 491.0716, 169.0714
13.68474,37.86611, 491.0716, 169.0714
13.69098,37.92175, 490.7024, 168.9872
13.69774,37.82873, 490.1703, 168.9739
13.70269,37.59768, 488.9336, 168.7929
13.70987,37.53638, 487.6654, 168.5287
13.71625,37.53797, 486.9681, 168.4407
13.7237,37.48334, 486.264, 168.3092
13.73121,37.43455, 485.5436, 168.1764
13.73686,37.35175, 484.8424, 168.0889
13.74398,37.31667, 484.1568, 167.8746
13.75059,37.31165, 483.5022, 167.7017
13.75872,37.21806, 482.4631, 167.3015
13.76578,37.11348, 482.0789, 167.2797
13.77231,37.06572, 481.7976, 167.2347
13.77933,37.03337, 481.5564, 167.2335
13.78781,37.04818, 481.5327, 167.173
13.79552,37.04658, 481.4787, 167.2522
13.80346,37.05948, 481.5549, 167.2358
13.81072,37.07147, 481.6279, 167.1773
13.81872,37.05925, 481.7505, 167.139
13.82447,37.05925, 481.7505, 167.139
13.83282,37.09869, 481.8071, 167.2057
13.83858,37.12074, 481.891, 167.1489
13.84588,37.13923, 481.9834, 167.1691
13.8531,37.13923, 481.9834, 167.1691
13.85858,37.19999, 482.1719, 167.2054
13.8662,37.20533, 482.363, 167.1689
13.87174,37.19802, 482.5547, 167.284
13.87807,37.26893, 482.725, 167.2726
13.88644,37.26893, 482.725, 167.2726
13.89191,37.3904, 482.9033, 167.2718
13.9005,37.40558, 483.1651, 167.2652
13.90805,37.45677, 483.3938, 167.3678
13.9135,37.51186, 483.6774, 167.4078
13.92021,37.51186, 483.6774, 167.4078
13.92571,37.59053, 483.9283, 167.4744
13.93411,37.65675, 484.2108, 167.5061
13.94129,37.73176, 484.4772, 167.5298
13.94647,37.73176, 484.4772, 167.5298
13.96953,37.71703, 484.7101, 167.6827
13.97812,37.75212, 485.3829, 167.9475
13.98604,37.83388, 485.6205, 168.0123
13.99263,37.86686, 485.8154, 168.1442
14.00056,37.86686, 485.8154, 168.1442
14.00726,37.92804, 485.9624, 168.1404
14.01328,37.89152, 486.064, 168.2105
14.0219,37.90992, 486.2321, 168.2125
14.03021,37.88139, 486.312, 168.2291
14.0366,37.91116, 486.4275, 168.1932
14.04347,37.91116, 486.4275, 168.1932
14.04966,37.89706, 486.4867, 168.1089
14.05713,37.83807, 486.6036, 168.0189
14.06441,37.88947, 486.6358, 168.0827
14.06998,37.89306, 486.7065, 168.01
14.0762,37.89306, 486.7065, 168.01
14.08328,37.96202, 486.737, 168.0345
14.09105,37.95217, 486.7446, 168.058
14.09927,37.91502, 486.7619, 168.0957
14.10578,37.89772, 486.8334, 168.0743
14.11262,37.84, 486.8766, 168.1674
14.11996,37.7868, 486.9929, 168.318
14.12555,37.7868, 486.9929, 168.318
14.13326,37.7104, 487.0909, 168.479
14.14067,37.72955, 487.1679, 168.7132
14.14555,37.79615, 487.1952, 168.9554
14.15551,37.8167, 487.0822, 169.3351
14.16342,37.8167, 487.0822, 169.3351
14.17007,37.89152, 486.915, 169.705
14.17763,37.98841, 486.7687, 170.272
14.18548,38.11785, 486.4796, 170.8836
14.19188,38.26587, 486.1853, 171.5987
14.19876,38.26587, 486.1853, 171.5987
14.20477,38.32256, 485.7664, 172.4662
14.21209,38.28705, 485.318, 173.3084
14.21959,38.10097, 484.7781, 174.2184
14.22483,37.77465, 484.2009, 175.3242
14.23296,36.38093, 483.1442, 177.4242
14.24141,35.40676, 482.6944, 178.5843
14.24855,34.27512, 482.4706, 179.8481
14.27197,33.06423, 482.2622, 181.0867
14.27995,31.7448, 482.2078, 182.2359
14.2879,31.7448, 482.2078, 182.2359
14.2929,30.45544, 482.3243, 183.3189
14.30057,29.21856, 482.7805, 184.44
14.30713,29.21856, 482.7805, 184.44
14.31277,27.98308, 483.1758, 185.2792
14.31988,27.0559, 483.8745, 186.0536
14.3255,26.38465, 484.5509, 186.833
14.33352,25.82426, 485.2307, 187.4595
14.3402,25.82426, 485.2307, 187.4595
14.34537,25.5447, 485.976, 188.0072
14.35265,25.21771, 486.676, 188.5354
14.35832,25.15965, 487.4543, 188.6931
14.36599,25.11629, 488.1728, 188.8339
14.37084,25.11867, 488.782, 189.0469
14.3781,25.21099, 489.2902, 189.1826
14.38693,25.24601, 489.6227, 189.3306
14.39336,25.24601, 489.6227, 189.3306
14.40153,25.32944, 489.9229, 189.4261
14.40905,25.37934, 490.0789, 189.4585
14.41448,25.32936, 490.2202, 189.4488
14.42172,25.25826, 490.3549, 189.5254
14.42835,25.157, 490.3587, 189.5527
14.43691,25.157, 490.3587, 189.5527
14.44428,25.01709, 490.3673, 189.4938
14.45139,24.92754, 490.2629, 189.4352
14.45778,24.79375, 490.2032, 189.4055
14.46605,24.70054, 490.14, 189.2607
14.4726,24.70054, 490.14, 189.2607
14.48092,24.62899, 490.0418, 189.2141
14.48798,24.7101, 489.9041, 189.1862
14.49266,24.67653, 489.7294, 188.9631
14.49975,24.7473, 489.4174, 188.7861
14.50738,24.72785, 489.292, 188.614
14.51359,24.76391, 489.1094, 188.5374
14.52173,24.79726, 488.9597, 188.5106
14.52734,24.78469, 488.8535, 188.4018
14.53602,24.78469, 488.8535, 188.4018
14.5584,24.83161, 488.7992, 188.2655
14.56755,24.79426, 488.8642, 188.0794
14.57519,24.7162, 488.896, 187.9474
14.58082,24.72641, 488.979, 187.9777
14.58797,24.67868, 489.2105, 187.866
14.5943,24.67868, 489.2105, 187.866
14.60245,24.68104, 489.399, 187.809
14.61078,24.70588, 489.6011, 187.7722
14.61779,24.76086, 489.7841, 187.7284
14.62305,24.76086, 489.7841, 187.7284
14.63076,24.7688, 489.9843, 187.8243
14.6365,24.79242, 490.2214, 187.9131
14.64387,24.81647, 490.4947, 187.9541
14.64948,24.85485, 490.6573, 188.0182
14.65643,24.85485, 490.6573, 188.0182
14.66426,24.81876, 490.8182, 188.0941
14.67063,24.79851, 490.9184, 188.0816
14.6781,24.77662, 490.9797, 188.0941
14.68562,24.81318, 490.9898, 188.1866
14.69062,24.81318, 490.9898, 188.1866
14.69853,24.88944, 491.0165, 188.1909
14.70495,24.86055, 491.0259, 188.218
14.71207,24.906, 490.9724, 188.2537
14.71895,24.906, 490.9724, 188.2537
14.7246,24.90414, 490.9678, 188.2009
14.7337,24.94452, 490.9533, 188.2543
14.74137,25.03948, 490.9188, 188.2881
14.7487,25.06946, 490.8685, 188.3265
14.75598,25.06946, 490.8685, 188.3265
14.76247,25.08602, 490.6825, 188.3351
14.76874,25.18476, 490.5837, 188.2705
14.77562,25.24697, 490.462, 188.2686
14.78197,25.24697, 490.462, 188.2686
14.79007,25.27307, 490.3034, 188.1991
14.79843,25.27131, 490.1545, 188.178
14.80465,25.29332, 489.9746, 188.1722
14.81209,25.35487, 489.8229, 188.1815
14.82009,25.35487, 489.8229, 188.1815
14.82723,25.41075, 489.6822, 188.1983
14.84971,25.48809, 489.5625, 188.1882
14.85865,25.55763, 489.4508, 188.2005
14.86619,25.64542, 489.3157, 188.2326
14.87309,25.64542, 489.3157, 188.2326
14.87914,25.7316, 489.2455, 188.2884
14.88681,25.78207, 489.1636, 188.2655
14.89208,25.8555, 489.0449, 188.3317
14.89968,25.91383, 488.9521, 188.3071
14.90705,25.91383, 488.9521, 188.3071
14.91293,25.96326, 488.8354, 188.3749
14.92138,25.95185, 488.7437, 188.4107
14.92727,26.00647, 488.6484, 188.4147
14.93487,25.99726, 488.5758, 188.5201
14.94238,26.05255, 488.4997, 188.5683
14.94918,25.98881, 488.4508, 188.6334
14.95685,25.98881, 488.4508, 188.6334
14.96457,25.9581, 488.3885, 188.7293
14.96972,25.96786, 488.3158, 188.7983
14.97779,25.94203, 488.1728, 188.8409
14.98572,25.94591, 488.0641, 188.9509
14.99189,26.00575, 487.9647, 188.999
14.99973,26.00575, 487.9647, 188.999
15.0063,26.00233, 487.8622, 189.0405
15.01136,25.94767, 487.749, 189.1003
15.0195,25.93902, 487.6094, 189.1207
15.02528,25.84617, 487.3282, 188.9047
15.03316,25.81244, 487.1272, 188.8439
15.03953,25.7081, 486.8874, 188.7723
15.04537,25.59016, 486.6248, 188.6643
15.05383,25.59836, 486.3947, 188.5047
15.05953,25.59836, 486.3947, 188.5047
15.06575,25.56025, 486.1669, 188.3252
15.07101,25.51394, 485.9488, 188.1056
15.07878,25.49786, 485.7513, 187.9102
15.0873,25.4984, 485.5714, 187.8184
15.09296,25.4984, 485.5714, 187.8184
15.10019,25.4978, 485.3313, 187.6542
15.10833,25.46128, 485.2071, 187.5133
15.12935,25.40964, 485.0886, 187.3709
15.13713,25.40223, 484.9623, 187.454
15.14447,25.47165, 484.8691, 187.4104
15.15214,25.46478, 484.7934, 187.4427
15.15885,25.46478, 484.7934, 187.4427
15.16709,25.46105, 484.779, 187.3418
15.17559,25.41209, 484.7382, 187.4139
15.18206,25.35322, 484.71, 187.4966
15.18884,25.23357, 484.6545, 187.5481
15.19526,25.23357, 484.6545, 187.5481
15.202,25.11891, 484.6623, 187.5943
15.20984,24.99127, 484.6529, 187.6266
15.21726,24.85826, 484.6263, 187.7295
15.22507,24.69936, 484.5958, 187.8185
15.23236,24.52269, 484.5614, 187.8269
15.23868,24.52269, 484.5614, 187.8269
15.24644,24.29947, 484.4436, 187.8451
15.25453,24.00425, 484.2084, 187.8146
15.26138,23.65356, 483.9061, 187.8867
15.26995,23.11757, 483.3323, 188.0412
15.2768,22.45575, 482.7206, 188.3116
15.28233,21.70277, 482.0215, 188.6716
15.28969,19.91741, 479.7188, 189.3044
15.29758,19.04631, 478.1548, 189.594
15.30385,18.27778, 476.3523, 190.0229
15.31147,17.63016, 474.2702, 190.4326
15.31896,17.21537, 472.0643, 190.9368
15.325,16.84607, 469.6809, 191.3516
15.33309,16.5978, 467.0512, 191.713
15.34096,16.35571, 464.4616, 192.1279
15.34822,16.35571, 464.4616, 192.1279
15.35521,16.39505, 461.7888, 192.3951
15.36253,16.42246, 458.813, 192.6553
15.36807,16.42266, 456.1911, 192.6517
15.37482,16.50107, 453.2349, 192.8029
15.38039,16.50107, 453.2349, 192.8029
15.38731,16.60226, 450.5041, 192.8251
15.39316,16.81778, 447.6809, 192.8053
15.41246,16.97246, 444.9195, 192.7042
15.4268,16.97246, 444.9195, 192.7042
15.43915,17.15812, 442.234, 192.5114
15.45146,17.31089, 439.8211, 192.4726
15.46293,17.43255, 437.6367, 192.2748
15.4731,17.66609, 435.731, 192.3719
15.48271,17.84125, 434.2323, 192.5253
15.49475,17.84125, 434.2323, 192.5253
15.50332,18.06946, 432.9672, 192.5865
15.51251,18.28444, 432.0112, 192.6569
15.52142,18.51833, 431.3199, 192.6787
15.5277,18.71582, 430.8446, 192.8028
15.53584,18.71582, 430.8446, 192.8028
15.54382,18.97488, 430.6194, 192.9156
15.54986,19.21706, 430.6318, 192.9938
15.55774,19.43587, 430.8221, 193.1052
15.56519,19.7635, 431.3652, 193.2166
15.57134,19.7635, 431.3652, 193.2166
15.57763,20.71942, 433.8977, 193.4659
15.58478,20.94537, 435.0458, 193.3089
15.59059,21.1127, 436.2839, 193.0927
15.59848,21.1127, 436.2839, 193.0927
15.60406,21.11881, 437.5455, 192.81
15.61033,21.00892, 438.959, 192.3594
15.61693,20.79375, 440.463, 191.9275
15.62438,20.51834, 442.0975, 191.4377
15.63227,20.12349, 443.8238, 191.0793
15.6387,20.12349, 443.8238, 191.0793
15.64596,19.64048, 445.701, 190.6137
15.65386,19.13257, 447.6714, 190.1893
15.65947,18.59914, 449.6802, 189.7325
15.66656,17.99447, 451.8893, 189.4604
15.67293,17.3221, 454.1411, 189.0253
15.67894,17.3221, 454.1411, 189.0253
15.68691,16.68103, 456.5603, 188.5866
15.69329,16.07693, 458.9624, 188.2375
15.70077,15.40877, 461.4746, 187.7183
15.72223,14.81468, 464.2484, 187.5268
15.7301,14.20168, 467.0032, 187.1027
15.73661,13.57527, 469.8476, 186.8294
15.74293,13.57527, 469.8476, 186.8294
15.749,13.04412, 472.7051, 186.7063
15.75646,12.52258, 475.4467, 186.554
15.7662,12.048, 478.2172, 186.4668
15.77341,11.56907, 480.9958, 186.3613
15.77979,11.56907, 480.9958, 186.3613
15.78774,11.28148, 483.7979, 186.6388
15.79297,11.00352, 486.679, 186.9094
15.8011,11.12486, 488.9486, 187.9811
15.80846,11.32025, 491.0999, 188.893
15.8161,11.36552, 493.1737, 189.5434
15.82301,11.35683, 494.6837, 190.2147
15.8302,11.44203, 496.9322, 190.933
15.83607,11.48335, 497.6656, 191.0828
15.84426,11.55017, 498.0974, 191.1361
15.85195,11.63698, 498.2735, 191.048
15.85847,11.69111, 498.196, 190.9209
15.86631,11.66124, 498.0039, 190.6848
15.87327,11.66124, 498.0039, 190.6848
15.87866,11.73057, 497.5144, 190.3511
