日付,2021_5_26__15_20_20
4.126941
4.134667
4.141849
4.150969
4.159149
4.165337
4.173177
4.180423
4.186991
4.194044
4.202331
4.208674
4.216994
4.22615
4.232511
4.240646
4.248324
4.257146
4.26458
4.274844
4.283554
4.291183
4.296993
4.305548
4.313869
4.321503
4.341855
4.351495
4.359665
4.366496
4.373917
4.381565
4.388055
4.395088
4.403312
4.409932
4.418123
4.426994
4.435218
4.441606
4.448991
4.458887
4.464705
4.472679
4.480277
4.486879
4.494676
4.502342
4.509873
4.518076
4.525746
4.531677
4.539333
4.546653
4.553037
4.561368
4.568692
4.57452
4.58254
4.590672
4.596054
4.603621
4.609927
4.618414
4.627153
4.636257
4.642505
4.651751
4.660186
4.668703
4.675034
4.682316
4.690995
4.697259
4.705862
4.713466
4.72028
4.727671
4.735838
4.741226
4.749384
4.757859
4.764039
4.775971
4.786237
4.794417
4.803547
4.811569
4.822173
4.835857
4.862774
4.874307
4.881596
4.889027
4.896677
4.904314
4.911992
4.918593
4.925779
4.93119
4.939635
4.947304
4.953945
4.961072
4.969491
4.976951
4.984845
4.992656
4.999132
5.006885
5.013943
5.020041
5.027204
5.037014
5.044138
5.053213
5.060718
5.069479
5.075962
5.084623
5.092444
5.098305
5.107357
5.114545
5.121706
5.131077
5.142023
5.151906
5.161053
5.168124
5.174142
5.182017
5.190967
5.198003
5.205873
5.214138
5.220057
5.229407
5.239709
5.246819
5.255146
5.28583
5.295861
5.303954
5.311393
5.319634
5.339104
5.347744
5.354302
5.362729
5.371124
5.378464
5.385179
5.393008
5.399249
5.406864
5.414769
5.420918
5.428769
5.43825
5.448237
5.454482
5.462723
5.472088
5.480089
5.486743
5.494132
5.502333
5.50912
5.516684
5.525685
5.531054
5.539369
5.546985
5.55396
5.561972
5.570343
5.575828
5.583846
5.591727
5.599031
5.607392
5.615244
5.62357
5.629615
5.637336
5.643609
5.653886
5.662321
5.671092
5.678219
5.687298
5.695047
5.704223
5.712607
5.719775
5.727959
5.736016
5.754701
5.763501
5.771636
5.779666
5.787213
5.794706
5.858403
5.874151
5.882453
5.890615
5.896717
5.906792
5.915267
5.924643
5.930945
5.939078
5.947086
5.95404
5.962121
5.970443
5.977359
5.985358
5.993589
6.001427
6.008046
6.016028
6.023997
6.030967
6.040045
6.048421
6.055707
6.064065
6.073416
6.081264
6.087997
6.095905
6.103961
6.112266
6.120601
6.128341
6.136541
6.143191
6.151342
6.159548
6.166025
6.175334
6.18316
6.204203
6.213145
6.221411
6.228873
6.237139
6.243629
6.252366
6.259899
6.268183
6.27616
6.284671
6.293252
6.302805
6.309013
6.317482
6.3253
6.331565
6.340236
6.349009
6.357765
6.36371
6.372549
6.380817
6.387666
6.396395
6.404351
6.412561
6.419686
6.42703
6.435274
6.441458
6.448972
6.456927
6.464405
6.472539
6.481474
6.489082
6.497104
6.506063
6.514305
6.521885
6.529555
6.537368
6.545889
6.566585
6.576069
6.584187
6.591712
6.59762
6.606684
6.614397
6.622873
6.630455
6.638722
6.64649
6.653466
6.661033
6.669069
6.676282
6.68762
6.696381
6.705632
6.714067
6.720604
6.728135
6.73664
6.742843
6.75094
6.758768
6.765781
6.773483
6.78031
6.787476
6.795273
6.80365
6.810255
6.818868
6.82737
6.835857
6.843058
6.851218
6.862845
6.872139
6.879745
6.887996
6.895739
6.915263
6.924109
6.930535
6.938606
6.946652
6.953118
6.967214
6.978201
6.99092
7.004054
7.019455
7.030553
7.044096
7.055683
7.071095
7.084296
7.099911
7.112851
7.124753
7.138962
7.15295
7.166642
7.179193
7.193192
7.206072
7.219751
7.231315
7.245336
7.257319
7.27318
7.290563
7.30336
7.315817
7.331866
7.346831
7.358633
7.370468
7.385056
7.400466
7.426714
7.440784
7.453659
7.465351
7.479432
7.495749
7.508687
7.521688
7.533115
7.545278
7.558278
7.571693
7.586145
7.600087
7.611951
7.626737
7.640893
7.655426
7.669064
7.680224
7.694795
7.708772
7.722645
7.73467
7.747386
7.7596
7.773916
7.786216
7.799888
7.811481
7.825096
7.836877
7.849909
7.867574
7.880374
7.893395
7.907761
7.921448
7.946581
7.960052
7.974195
7.987101
8.00101
8.012629
8.027825
8.042866
8.054257
8.069949
8.082012
8.09598
8.107961
8.121528
8.134146
8.147985
8.161717
8.17515
8.188055
8.200135
8.212373
8.225995
8.239807
8.252677
8.266665
8.277947
8.290574
8.30384
8.320629
8.333161
8.346733
8.358884
8.373322
8.388633
8.401025
8.425344
8.440115
8.454155
8.468191
8.480559
8.493839
8.509181
8.523548
8.536969
8.549227
8.563735
8.576083
8.589725
8.601499
8.615132
8.629054
8.641352
8.653433
8.666894
8.678523
8.691354
8.703444
8.715525
8.729523
8.742973
8.755118
8.76824
8.781026
8.793983
8.808412
8.823429
8.835174
8.847845
8.865456
8.878822
8.906078
8.922081
8.936786
8.949965
8.963308
8.975777
8.988406
9.000457
9.01291
9.02425
9.041164
9.054674
9.068488
9.081509
9.094261
9.109087
9.121489
9.136167
9.14866
9.165935
9.179972
9.19193
9.205574
9.218417
9.2321
9.245717
9.257846
9.270048
9.285778
9.30027
9.312477
9.326789
9.339906
9.364415
9.378478
9.391615
9.405409
9.419591
9.432226
9.445315
9.458351
9.473378
9.486213
9.499737
9.511312
9.526018
9.540752
9.553013
9.56485
9.578428
9.591143
